Q1,Q2,Q3,Q4,Q5,Q6,X,Y,Z,Rx,Ry,Rz
1.2199,0.0025,-0.8195,1.2122,0.6011,-1.4966,0.40233,0.6626,0.95364,17.68835,41.89677,46.73545
1.4498,0.7703,-0.3972,-0.9794,0.2385,2.4474,0.16964,0.15205,1.38201,-30.24762,7.31097,163.02065
0.8809,1.569,0.489,-1.3463,-0.7563,-1.5093,-0.13266,-0.39653,0.91942,111.70281,56.23305,21.90576
1.8727,0.6764,-1.4767,1.1938,1.481,0.557,-0.05319,0.67545,1.22831,33.08944,-67.13449,150.37451
2.1395,-1.2869,0.9575,1.4498,-1.0586,1.2334,-0.02427,0.31659,0.65933,64.5432,-1.35431,-73.37906
1.0787,-0.914,-1.314,0.4678,-1.2225,-1.7915,0.41247,0.45184,0.05,164.2083,24.91341,-32.31374
1.1311,-1.3604,-1.2845,0.6016,0.6056,2.4072,0.25415,0.18777,-0.13974,144.83644,-52.36671,84.63459
2.3094,0.5278,-0.3426,-1.4716,0.2011,0.7627,-0.1001,0.33281,1.31745,-0.92612,-16.34711,90.7656
0.9283,0.9674,1.3913,0.5683,0.2629,-0.9338,0.07583,-0.1491,0.73561,174.04061,-32.481,-100.91666
2.4701,-0.8882,0.3081,-0.8141,-0.3885,-2.7504,-0.31848,0.44475,0.68681,10.30592,-50.06673,-72.62223
2.3787,0.191,1.2329,0.3059,-1.5121,-2.6743,0.10385,0.1083,0.83709,13.32525,-12.42997,-16.57996
1.9647,-0.2927,0.4877,-0.8792,1.4486,-1.3434,0.00435,0.38049,0.97479,90.17667,-4.44564,-27.30624
0.4714,0.2183,-0.8624,1.3883,1.1062,-1.6602,0.68919,0.18288,1.09844,53.26764,40.36218,10.21956
2.4187,1.0124,-0.668,-1.4007,-0.2168,-0.3041,0.0227,0.18007,1.45134,16.36661,13.86112,45.03687
1.7133,-1.3878,0.5124,0.3445,-0.4853,-0.3042,0.08844,0.44014,0.5083,-8.32347,76.58267,98.92637
1.8407,1.1663,-0.3124,-0.1057,-0.6903,-2.4346,0.18254,-0.09708,1.3678,2.51476,9.96395,-38.16415
0.2834,-1.4736,1.0104,1.1638,-1.3064,-1.5794,0.28486,-0.07332,0.6193,-86.04978,23.73283,-9.52611
2.9572,1.3987,1.1376,0.2763,-1.0657,-2.6721,0.21276,0.11296,0.75372,82.08807,53.87998,59.17145
2.2065,0.3754,-0.2651,-1.5567,1.4198,-0.6142,-0.10154,0.39033,1.26156,77.29535,-47.71316,-42.3462
0.5684,-0.6665,-1.0701,-1.1663,0.6242,-2.6505,0.72289,0.28367,0.31359,81.2742,-52.22184,162.14144
1.564,1.1818,0.5019,0.7508,-0.9474,-2.3929,0.14823,-0.26859,1.04289,58.27054,-4.80173,-37.99522
0.8524,-1.1828,0.9206,-0.0415,-1.0801,-1.519,0.30706,0.12326,0.68391,-76.88603,2.27424,-42.78458
0.6838,-0.5945,1.3669,-1.349,-0.1092,-3.0705,0.14977,-0.07151,0.75342,-42.75599,7.04864,145.66977
2.9896,1.1024,-0.0939,-0.6412,-0.1357,2.4371,0.18044,0.12416,1.3045,-51.30419,7.41976,-86.88316
1.1981,1.2295,-0.8133,-1.4332,0.3291,0.7063,0.13557,-0.06533,1.48187,5.30802,-31.64935,21.49475
0.1326,-1.4226,-0.3937,0.6409,-0.2034,-2.224,0.49332,-0.08558,0.12012,-113.2813,1.58405,-75.52913
1.313,0.7785,-1.1754,0.5138,-1.1165,2.3347,0.2708,0.43852,1.36543,79.89801,-54.35623,-160.17526
2.8656,0.5189,-0.8122,0.2009,-1.5468,-1.0412,-0.45869,0.28586,1.29346,-107.96473,32.45896,76.23911
2.877,0.4494,0.3814,0.4428,-1.5404,0.0058,-0.04159,0.16673,1.16556,-24.45409,40.95902,166.22566
0.8927,0.2406,1.2768,-0.4014,-0.1044,2.4892,0.11012,-0.10249,0.81804,-80.19754,29.02404,148.29941
1.5724,1.4563,0.5706,-0.9856,-0.5164,-0.0862,0.15061,-0.34703,0.92884,99.78141,-35.58213,18.91945
2.2036,-1.043,-0.8509,1.1892,-1.0111,0.8784,-0.24596,0.58908,0.14244,133.15221,-46.84163,-115.25637
3.1164,-1.4841,-1.4508,0.4824,0.8504,2.4096,-0.10232,0.15268,-0.18512,135.45729,-44.425,-150.7592
2.2445,1.0558,0.139,1.5407,-0.0732,-0.4379,0.23051,-0.04824,1.22506,-66.36569,-23.27828,-155.72094
2.5728,1.2684,-0.1364,-1.4429,1.0671,-1.749,0.29455,-0.01021,1.28586,68.35282,73.63505,-24.29034
2.6832,0.6907,1.4799,0.7116,0.9959,2.0817,0.09783,0.11905,0.71993,155.42302,23.87743,-174.08518
0.685,-0.6084,-1.3647,1.3921,0.437,-2.4475,0.67087,0.35432,0.23729,-107.66047,19.75347,-82.65226
0.1219,0.6228,-1.0822,0.0706,-0.0814,0.2804,0.57448,-0.08079,1.30173,11.35792,29.01257,30.12058
0.7132,1.4889,-1.5275,-0.1294,0.7752,-0.8119,0.15283,-0.06619,1.53288,33.1776,-27.7771,-21.3791
2.0903,1.5689,-0.9842,-0.6013,0.9913,2.8618,0.23976,-0.11699,1.4749,-82.31315,55.47899,-172.2303
2.7312,1.2116,-0.576,1.0913,0.4623,2.0316,0.14076,0.10239,1.4356,-27.15765,47.76283,-28.64372
0.3153,-0.5918,1.5069,0.4223,0.6523,1.169,0.07362,-0.13382,0.71031,-87.37618,-4.0391,122.30178
0.5307,-0.0389,-0.7984,0.4149,-0.5249,-1.0761,0.73643,0.2582,0.92904,-70.41638,44.59713,-33.56236
0.2573,-1.1718,0.9568,1.2435,-0.7141,2.5948,0.30868,-0.07393,0.69147,15.09951,-44.09737,-127.06139
1.3494,0.0495,-0.6169,0.3586,-0.7132,0.075,0.29581,0.6309,1.04642,39.89991,66.28803,133.68687
2.9505,-1.5561,-0.1467,0.0776,1.2449,0.5399,-0.39536,0.22932,0.16312,18.12398,19.80763,-156.38248
2.0321,0.5627,0.0204,1.1257,-0.0183,-0.472,0.07008,0.19611,1.27381,-22.1669,-25.05315,158.58562
0.2532,-0.9471,-0.9909,-0.3959,-1.1786,-1.1348,0.66484,0.01704,0.14736,-170.88774,-19.1085,-93.50635
2.4321,-0.8867,1.4612,-0.4836,0.1795,-0.3286,0.05581,0.14985,0.7107,30.749,-30.5545,82.77257
0.6529,-0.5221,1.2846,0.3357,0.6452,2.2965,0.1632,-0.06409,0.78275,-71.78979,53.57387,153.86581
1.6861,0.3364,1.4101,1.0846,0.6726,-3.1338,0.15148,-0.0037,0.75887,115.88587,14.13306,50.809
1.3284,-0.5667,1.3611,-0.7083,0.8438,-0.0306,0.16258,0.03238,0.75707,82.93264,-60.34979,-36.88047
1.8377,-0.2965,-0.5623,0.5113,1.0341,-1.6055,-0.0539,0.76603,0.81242,13.16887,22.20883,33.33951
1.9982,0.5425,-1.3036,0.3241,0.6375,-1.0526,-0.14628,0.68314,1.19341,1.57865,13.74382,68.65891
2.8097,0.5959,-0.961,-0.6089,1.4163,-1.234,-0.45267,0.31472,1.31027,60.35628,-28.87212,47.51841
1.8894,-1.3905,-0.3918,1.3741,-1.5131,-2.2501,-0.01266,0.51742,0.13653,-114.36561,60.54628,85.82995
0.528,-1.3035,1.3444,-1.0204,-1.1448,2.1949,0.17638,-0.07083,0.68763,58.68946,-33.69795,79.499
0.5588,-0.313,0.4588,-1.2726,1.4432,2.3377,0.39172,0.06797,0.96904,-84.08752,35.78446,53.41378
0.9878,0.7077,0.4626,-1.4662,0.8655,-0.1388,0.09135,-0.13404,1.13958,79.37171,-13.23941,-81.27518
0.2781,-1.3715,-1.3039,-0.5265,-1.1856,2.9954,0.29259,-0.07251,-0.14627,169.8837,45.02719,42.19725
2.9152,-0.2041,-1.5406,-1.5035,-0.2884,-0.3307,-0.78938,0.33581,0.4896,-101.18626,-17.79271,63.70402
0.6623,-1.3875,-0.98,-1.2172,-0.4868,-2.6463,0.38093,0.10677,-0.07569,139.59706,-11.86675,73.20587
2.3494,0.2213,-1.5339,0.7482,1.4865,2.9646,-0.48587,0.70617,0.85724,-43.13809,4.35356,-49.56807
2.4669,1.1792,1.3633,-1.3865,0.1828,2.6207,0.16827,0.05755,0.72579,-151.20495,-18.53895,-117.34131
1.8848,0.6497,-0.2157,-0.5855,-0.2784,-2.9697,0.08691,0.21818,1.33335,-12.45571,7.24342,-94.59156
0.926,1.5372,1.1797,0.6871,0.1397,-2.613,0.01059,-0.23557,0.71831,161.28039,1.77771,-15.8075
2.5581,-1.5435,0.8482,-0.6188,-0.9428,-1.5051,-0.17102,0.2927,0.55875,-88.25999,-18.05164,28.02181
3.0259,0.3792,-0.5879,1.3325,-0.7308,1.7725,-0.48972,0.20797,1.2499,42.38652,-19.59475,-11.88448
1.1176,0.8887,-0.2792,0.9061,-1.3905,-1.3493,0.15315,-0.02823,1.37268,-59.04038,-16.03802,27.60258
0.6073,0.099,1.4979,0.3291,0.1512,0.763,0.08358,-0.12464,0.72353,-100.86152,-26.73234,132.55935
0.5976,-0.8761,-0.0255,-0.982,-0.7464,-3.0826,0.60332,0.22913,0.59205,75.27244,-51.09283,100.9103
1.6734,1.3541,1.4691,-0.6966,-0.4042,-0.1089,0.15557,-0.04592,0.68979,161.25715,-34.67558,-29.58971
0.0219,0.7752,-1.1757,-0.572,-0.4451,-2.8705,0.49864,-0.13916,1.36374,1.48915,-46.35123,160.41357
1.1003,-0.5578,-0.3555,1.5402,-0.0909,0.1783,0.46039,0.57422,0.69109,52.58496,-3.55396,162.30961
0.447,-0.8973,0.3463,1.0964,0.0631,2.7151,0.52717,0.08631,0.69158,-21.87786,-21.16441,-112.77577
0.2417,-0.0313,0.2561,-1.0556,1.3174,2.6741,0.38072,-0.06069,1.08378,-77.26418,51.22521,55.56978
0.9537,-1.2754,1.3464,0.0981,-0.2919,-0.6579,0.18911,0.00722,0.69088,-8.14741,9.75208,21.81431
0.2199,-0.2709,-1.2548,0.5967,0.3844,-1.4224,0.86063,0.03861,0.55547,-61.87406,41.7543,-70.81541
1.7012,-0.1913,-1.1477,1.564,1.3297,0.4747,0.0384,0.86114,0.66917,85.41685,-39.92976,113.79059
2.8194,-1.239,-0.6349,-0.7457,1.3039,-0.5905,-0.47107,0.31544,0.11532,-53.28106,1.84624,127.62583
1.0849,-0.0668,-0.9461,0.7447,-1.1599,-1.0121,0.50998,0.64433,0.85438,-138.57493,61.27086,-30.89368
1.1777,-1.3649,-0.9708,-0.6208,0.4398,-0.8644,0.28636,0.29885,-0.0645,-112.69947,12.52105,-12.19763
2.6229,0.5224,0.5268,-0.0523,1.0865,-3.1032,0.06575,0.13524,1.12003,-178.6177,57.694,148.779
1.8295,0.2423,1.0639,0.2389,0.8009,-2.6945,0.14308,0.04585,0.90795,130.79046,41.23572,55.70127
1.8763,-0.697,0.0838,0.608,0.0552,-0.7519,-0.03622,0.61371,0.7361,-3.47833,32.41571,97.67984
3.1124,-0.0274,-0.5359,-0.3631,-1.0478,2.2951,-0.6747,0.16982,1.01425,90.67417,-30.56456,-109.93686
2.9337,0.226,-1.4317,-0.4228,0.9524,-1.1587,-0.78254,0.31842,0.9038,-20.64179,-15.65897,92.90407
0.9852,0.796,1.3913,-1.0499,0.206,-0.4222,0.0908,-0.13458,0.74728,130.49794,2.02386,-45.3106
1.6126,-0.7785,0.9608,-0.7423,0.426,-0.8679,0.13951,0.25516,0.79694,29.84311,-14.34966,-5.25897
1.6642,-1.145,-0.2197,-0.9229,-1.3411,-2.9952,0.09295,0.61653,0.34708,126.15602,-26.36225,101.21722
1.4726,0.0271,1.1236,-1.1327,0.3363,2.8153,0.1538,0.03074,0.87817,-74.75301,12.0523,159.61816
3.1012,0.8874,-0.987,-0.4485,-1.417,3.0546,-0.32945,0.16349,1.4343,63.75456,-81.69329,-91.73559
1.5518,1.4392,-0.8308,1.1424,-0.3364,0.3511,0.14673,-0.1763,1.46582,-28.96502,12.86755,165.71388
1.1302,0.4351,-0.2923,1.1709,-0.819,-2.8915,0.28508,0.25277,1.28413,-3.40039,-44.13208,-35.6853
0.8371,1.1436,-0.1034,-0.3111,0.0954,3.0059,-0.01127,-0.23658,1.30084,-41.66603,55.27556,178.84091
2.6362,-1.2726,-1.1762,-1.3559,1.143,0.3345,-0.266,0.31867,-0.08613,-119.80012,66.85994,98.284
1.7742,-0.2832,0.9685,-0.1129,1.0782,-2.6138,0.11524,0.1841,0.89833,113.52619,61.90814,26.86374
2.4767,-1.1537,0.8515,-0.7148,0.3683,2.998,-0.16148,0.31726,0.68324,10.14738,9.23904,-84.37051
2.9624,1.5089,0.565,-0.7209,-0.8937,-3.1083,0.38233,0.08324,0.9124,-69.08356,53.79751,-51.37248
2.9516,0.9097,-0.5753,-1.3414,-0.0521,1.9565,-0.11167,0.17428,1.4272,-8.62732,-16.65408,-153.88782
0.0857,1.3891,-1.1472,1.0274,-0.3714,-1.7989,0.00716,-0.14999,1.52061,-10.99104,-14.67353,-40.08725
0.9677,1.3862,0.2657,-0.3298,0.0193,-2.1887,-0.07651,-0.37564,1.08154,99.70198,53.93997,-27.04568
1.3518,0.9958,-0.4662,-0.203,0.6443,-2.8229,0.1539,0.00079,1.4171,25.77248,64.13986,-81.89801
2.2837,-0.4845,0.7163,-1.1379,-1.0519,-1.7067,-0.08444,0.32709,0.89563,-55.31132,5.65775,-28.27575
1.4111,-1.3837,0.3882,-1.5083,0.7789,0.4454,0.22028,0.42402,0.46547,-64.87784,2.8369,42.90934
2.4025,1.1496,0.5991,1.1032,-1.3242,-2.5078,0.28735,-0.05888,1.00946,66.1088,-17.14237,-14.76047
0.7053,0.8614,1.3778,0.4772,0.97,1.0959,0.04382,-0.15976,0.74779,-176.24959,21.97012,141.92803
1.7168,0.5846,-1.4443,-0.2295,-0.4284,0.6436,0.04654,0.71487,1.17657,56.10897,58.99937,152.77032
1.4024,-0.9222,0.9222,-0.4365,1.1738,2.5581,0.19505,0.25201,0.75951,-52.72951,50.32141,175.69869
1.7865,1.5187,1.3992,-0.0062,0.1048,-2.3314,0.1665,-0.05882,0.68651,175.10863,4.74724,56.08649
2.997,-1.5463,-1.4167,0.4748,0.3615,2.6625,-0.04498,0.15818,-0.18838,169.74029,-28.51883,173.70558
1.0457,-0.1081,1.3866,0.5959,-1.4858,0.9453,0.14068,-0.05649,0.76911,-9.51542,34.36097,117.75519
2.7102,0.3167,0.2884,1.5378,1.3529,-0.3805,-0.10203,0.21215,1.17299,-55.04691,-73.83802,-67.30096
0.5158,0.4872,-0.638,0.3958,-0.2089,1.3357,0.47981,0.09956,1.29783,20.1723,1.31898,129.34789
1.707,-1.1001,-0.2467,-1.2491,0.7336,2.7822,0.06429,0.63597,0.36311,67.44333,14.48943,-134.96188
0.0511,0.2553,0.0522,0.8218,-1.5,-2.0046,0.31372,-0.1342,1.19856,-70.15087,-36.48536,-49.77712
1.4104,-0.0432,-0.364,-0.6973,1.2778,-1.3458,0.24731,0.58911,1.04164,52.12686,-25.11738,-38.61536
1.7367,-1.1466,0.7692,0.2308,0.9295,0.3135,0.08925,0.37561,0.67223,-5.64316,-32.03726,130.01739
1.6211,-0.8602,-0.4916,-1.3491,-0.9938,2.9479,0.11428,0.7142,0.41853,93.54025,-6.33146,127.49276
2.9888,-0.8021,0.1422,1.1033,-0.3515,1.6801,-0.55133,0.23672,0.69015,35.92596,-37.01044,-35.27328
2.0253,-0.9543,-0.1099,0.9512,-0.3924,-0.6495,-0.14487,0.63827,0.51128,33.9258,72.164,170.06304
0.6973,1.3849,-0.3191,-0.4957,-1.4946,3.0464,-0.12463,-0.30014,1.32286,-24.94128,-27.48048,-147.79874
1.5421,0.5229,-0.8675,-1.4866,1.3421,-3.1325,0.16546,0.53455,1.28703,55.0493,65.11648,-123.99072
1.2529,-0.9231,0.001,0.0582,0.0134,-2.9506,0.33535,0.53907,0.57217,-17.59697,-49.83942,-85.73222
1.2099,0.6745,0.7754,0.2407,-0.0435,0.0316,0.10897,-0.13621,1.01372,-58.66841,-71.79986,128.67902
2.7465,0.0304,-0.4613,-1.1065,-1.3972,-1.638,-0.52408,0.38113,1.0688,-91.73669,-25.77861,6.35193
0.646,-0.369,-0.7728,0.6337,0.7186,0.9865,0.7322,0.3641,0.67724,33.60824,-17.21251,110.97046
2.8937,1.3736,0.3963,-0.0298,1.4816,-2.8226,0.36903,0.06138,1.02975,-176.42087,-5.45304,147.59502
2.6661,-0.8862,-0.3163,-0.4135,0.2355,1.408,-0.53873,0.44616,0.47385,50.90118,29.40262,-132.55117
0.9528,-0.0711,0.1664,1.073,-0.3826,-0.1099,0.35975,0.24709,1.07293,-7.22605,18.56203,107.66486
2.7296,-0.1869,-1.4915,0.0328,-1.3658,-0.0087,-0.72008,0.47843,0.52504,178.17138,5.59004,-23.48916
2.7506,-0.2348,-1.2378,1.0108,0.7513,0.4185,-0.7302,0.4633,0.5935,64.33938,-2.91321,-150.90104
2.1308,1.0985,-1.2056,0.2442,0.8751,1.6682,-0.01246,0.30235,1.48352,-44.15144,2.40909,-129.99706
2.2256,0.8049,-1.2364,-0.2615,-0.2891,2.3608,-0.18448,0.48666,1.36679,35.13488,-22.5155,-120.38852
0.5101,-1.5461,0.0998,-0.3935,-0.5142,1.4465,0.45868,0.08469,0.27364,113.04997,28.94799,119.28424
0.7054,0.7827,-0.8107,0.7157,-0.9122,-1.9178,0.35503,0.10524,1.4074,-52.00686,-14.83114,-20.67402
2.6702,0.2207,-0.3026,-0.8761,1.098,-0.968,-0.35673,0.35025,1.19505,53.47148,-32.77305,32.65192
1.8544,-0.9024,0.803,0.448,1.3338,3.0966,0.05153,0.35943,0.7606,-14.93428,70.62346,-63.14584
2.1815,0.0009,0.8802,-0.7675,-0.5684,-2.0838,0.05893,0.17748,0.96263,-10.42646,31.88499,-31.41845
2.1105,0.114,-0.7879,0.3915,-0.5929,-1.8033,-0.23835,0.68989,1.04569,-70.98658,1.19661,44.36792
1.3187,-0.3852,-1.2011,0.8203,-0.9063,2.4799,0.35274,0.76788,0.48259,-149.17424,-50.48556,81.26033
2.3764,-0.86,0.9335,0.6772,0.4424,-1.2312,-0.09099,0.29543,0.77672,26.44023,-11.70284,102.25508
0.7767,-1.2327,-1.2733,0.8235,-0.6989,0.4558,0.3785,0.1616,-0.09505,161.14256,-22.28489,164.24619
0.7221,-0.9672,-1.4383,-1.4917,0.6468,-1.3568,0.48936,0.23107,-0.01731,-132.06377,-33.38043,24.22879
1.8337,-0.8348,-0.9539,0.3035,-1.5222,1.1119,-0.03887,0.72178,0.23863,-178.55397,-19.70667,-141.23129
1.7428,-1.4654,1.494,1.1262,1.1914,2.7728,0.1387,0.07826,0.67463,-41.03575,61.59823,-60.89338
2.4721,-0.5301,1.0374,-1.3136,0.296,-1.7112,-0.04842,0.22968,0.84078,20.79057,31.1605,-30.13458
0.9494,-0.3404,-0.0974,0.0792,1.2098,2.699,0.47623,0.40737,0.91014,-24.71846,38.05471,-156.27599
3.0947,-0.2269,0.9115,0.9691,-0.2854,1.3887,-0.15619,0.15754,0.92203,-14.4613,29.33954,-56.09674
0.4958,-0.1697,-1.2962,-0.2851,0.4498,-2.1491,0.82532,0.27579,0.62393,-46.07302,-42.77418,-86.61435
0.2334,-0.921,1.1513,1.1884,0.3739,-3.0908,0.2122,-0.10378,0.75306,14.94347,25.06112,-89.94257
0.3495,-0.2197,1.361,1.3128,-0.0694,-2.6376,0.08642,-0.12821,0.77599,63.55653,-14.31067,-67.22906
2.2479,-0.7034,-0.2057,-0.6502,0.6646,-1.0527,-0.31064,0.62591,0.64184,-21.13723,-20.96411,45.46638
2.8104,0.0289,0.8802,0.3748,-1.3021,-3.1129,-0.04901,0.17553,0.96565,17.66073,-23.9302,-11.18895
1.9264,-1.4534,0.3725,-1.2713,-1.1352,-2.1932,-0.01292,0.46578,0.42827,123.95331,-86.15181,106.38426
2.5425,-0.6915,-0.8364,-1.5073,1.0419,-0.8494,-0.54707,0.55523,0.39471,-83.34663,-48.76458,110.44696
0.7802,-1.1246,0.7422,1.0489,0.5678,-1.2544,0.3659,0.15101,0.67534,25.7621,11.59391,30.13519
2.2204,0.4404,0.7293,1.1609,0.8051,1.5951,0.11889,0.09155,1.04318,-89.32211,58.99693,-100.80837
1.2568,1.4477,-0.0135,1.2798,0.4954,-0.373,0.02782,-0.40015,1.17927,-91.14114,-39.71654,-170.16746
0.4826,-0.7423,-1.0327,0.2343,-0.3625,-0.9514,0.72239,0.20908,0.2725,-134.60995,41.32831,-89.87044
0.5813,0.519,1.4239,0.129,-1.0155,-1.4496,0.0534,-0.14445,0.74793,52.58574,-12.4269,-55.15109
3.045,1.3477,-1.0956,0.5732,-1.0967,1.2726,0.00702,0.15007,1.51614,47.7653,20.7522,-75.0221
1.8013,0.7263,1.3491,-1.2428,0.7151,0.5695,0.16092,-0.02897,0.7676,126.10396,-21.05019,-49.47812
0.2991,-0.5745,-0.0627,0.5264,-0.9824,-0.6424,0.65169,0.04393,0.77217,-86.86257,70.56171,-45.19543
0.1078,-0.0345,1.3033,0.7678,-0.0901,2.991,0.04132,-0.14645,0.80475,57.26822,48.53658,-113.38045
2.8703,0.7106,0.2508,0.1998,0.5241,2.9866,0.05482,0.1405,1.21728,5.60663,84.61745,-4.18736
2.993,0.9532,-0.0249,0.8641,1.3152,2.0702,0.10479,0.13604,1.29885,-136.57025,61.05456,-89.4558
0.9165,0.9125,0.5748,0.5602,0.8091,2.2586,0.01898,-0.2218,1.06964,-163.8121,54.81599,99.55939
0.7565,-0.9582,1.1053,0.6066,-1.367,0.9051,0.25213,0.03164,0.74866,65.28277,40.46305,152.78926
2.0228,-1.4226,-1.188,0.0881,0.3191,0.7941,0.01928,0.30384,-0.13786,139.41805,29.57419,-126.25835
2.4835,-1.3057,-1.2749,1.4015,-1.024,-1.0728,-0.16589,0.3179,-0.1213,121.45212,7.90363,-43.31367
3.1238,-1.3325,-1.3922,0.7496,0.4505,-2.8717,-0.2555,0.15462,-0.1508,-147.44009,-34.56269,106.26328
2.6203,-1.4318,-0.8415,1.027,-0.3194,-1.6345,-0.25157,0.3175,-0.0503,-163.87078,39.85565,17.86264
1.4199,0.6286,-0.0391,-0.5767,0.7088,-0.7644,0.1673,0.10209,1.29594,68.64708,-25.855,-21.03557
2.1457,-1.1238,-0.6546,0.4938,-0.7912,-0.0973,-0.20304,0.58933,0.17359,151.17335,30.13345,-73.59159
1.9994,0.288,0.3236,0.717,-1.3355,-2.6432,0.06054,0.22854,1.15966,-0.08807,-52.2838,-11.44893
2.7951,-0.5123,1.2528,1.3839,-0.3962,-2.7415,-0.04313,0.1751,0.79259,36.7516,-24.45957,65.49475
1.5936,0.9703,-0.5307,-1.5597,-0.9781,-1.158,0.14822,0.082,1.42747,-45.27916,43.61889,-69.81463
1.7283,-0.679,-1.0304,-1.467,-0.4566,-2.5917,0.02885,0.775,0.32089,101.61319,-32.77829,156.25577
0.3737,0.7099,1.3061,-0.9133,-0.0981,1.3423,-0.01129,-0.1656,0.78563,-132.14185,-56.06706,153.10624
0.4739,-1.2082,1.3898,-0.904,-0.8926,2.8049,0.15313,-0.09009,0.69647,7.75867,-44.71971,136.6892
2.2936,0.5051,0.2308,-0.9762,-1.3249,-2.3531,0.04435,0.17656,1.21446,-56.92284,-2.74325,-33.78466
0.2865,-0.9099,0.8155,0.8971,0.8359,-1.3988,0.35508,-0.05182,0.75891,44.60676,-2.69865,-15.29146
0.9151,1.2584,-1.0796,-1.0711,0.3895,0.2108,0.1652,-0.03133,1.51126,3.77711,-28.36936,0.39137
1.6442,-0.6224,-0.5624,1.046,-1.4032,0.8661,0.09402,0.76746,0.56385,114.63302,-18.67214,-115.90121
2.5152,0.6739,1.2249,0.1773,0.4117,-1.3244,0.15108,0.07589,0.8214,135.24489,-19.80247,40.68887
3.0934,-1.0527,-0.0056,0.773,0.4517,1.4912,-0.59219,0.17879,0.49074,28.94135,-35.3827,-72.22818
2.1633,1.2579,-1.0199,1.011,1.1756,0.2596,0.09608,0.12597,1.50708,-59.30913,-59.5593,-119.09636
1.5282,0.5959,1.4699,0.9583,1.5704,1.893,0.14854,-0.0386,0.72692,126.72348,32.1807,127.66432
2.0537,0.6667,1.0288,-1.3612,-0.3297,0.0266,0.17544,-0.01148,0.90529,93.01928,-15.14892,45.36529
2.1274,-0.3279,1.4112,0.445,-0.0485,2.0535,0.10796,0.11052,0.75296,-45.13231,44.11069,-114.78011
2.8968,0.8027,0.1926,-1.2945,0.0025,2.7583,0.08604,0.13317,1.23443,-56.91991,-5.06749,-107.4828
1.4377,-0.3014,-0.0075,-0.7803,-0.6551,2.3982,0.22343,0.53806,0.94884,46.88212,-24.12107,160.05825
3.0199,-0.2316,0.6732,-1.1718,-1.184,-2.4941,-0.23398,0.17978,0.97177,-57.65557,-22.35295,-9.63142
2.8969,-0.0416,-0.8473,-1.0154,1.4517,-1.2111,-0.71989,0.33441,0.91026,32.61569,-55.147,53.76998
2.8017,-0.688,-1.486,0.9904,0.187,2.8612,-0.58886,0.36739,0.13597,-132.88228,-45.91471,94.06579
1.5242,0.648,0.7676,-1.253,1.4817,-0.5324,0.1462,-0.0861,1.01926,108.06229,18.66722,-78.53001
1.4429,0.0439,-0.9575,-1.4271,1.4411,-1.2621,0.24903,0.76009,0.93849,59.50945,-67.83454,-69.63735
1.9612,-0.8603,0.2871,-0.4427,-0.0273,-1.4612,-0.06402,0.54986,0.69629,-32.92216,-10.0693,6.06707
3.0718,0.643,1.3855,1.0839,-0.9419,-0.4295,0.0611,0.14615,0.75814,-80.38551,-61.58358,-148.27758
1.7527,0.7446,0.3775,1.3985,1.4155,-1.6368,0.15892,-0.03454,1.17005,99.51864,-58.859,79.92066
2.0953,-0.6128,0.7569,-0.7361,1.1104,0.3276,-0.02602,0.34461,0.85372,-31.27995,-66.23876,113.78557
1.7553,1.2264,-1.4043,-1.0632,0.0923,-2.2301,0.10307,0.2656,1.49967,5.70714,-6.84234,-88.05073
0.5217,-1.0223,0.0771,1.3271,1.1142,-1.9887,0.58374,0.16247,0.53977,10.74172,63.8021,-33.34398
1.2661,0.4907,1.57,1.1102,1.0037,0.1186,0.14022,-0.05428,0.69005,-127.41615,16.1657,-140.97941
2.6892,-0.0678,0.0552,0.1487,0.0615,-1.049,-0.34503,0.33452,1.07409,2.48959,-1.30731,102.46472
1.4303,-0.9459,-0.0131,-0.3727,1.3901,-1.8768,0.23508,0.59065,0.55301,30.26518,-8.93481,-36.52371
2.6254,-0.3957,0.8111,0.9842,0.9017,-1.6971,-0.13706,0.25031,0.90866,66.25369,-13.0357,111.34173
0.2341,0.7147,0.6997,-0.7995,-0.8669,2.4143,-0.05977,-0.16851,1.04214,-50.02608,-13.10315,137.1363
0.7019,0.9219,-1.3264,-0.2867,-1.1237,-1.6781,0.44016,0.17567,1.40483,-86.64855,-12.52765,-65.30963
0.5675,0.575,-0.5873,0.0627,-0.2348,3.001,0.40781,0.08202,1.33818,1.97923,-14.02023,-152.18575
1.007,-0.1623,-0.6821,0.9809,1.2495,2.8921,0.53426,0.56423,0.87367,-50.19395,19.2706,-115.18639
0.5191,0.7364,-1.285,1.3735,1.5337,-1.9017,0.56277,0.14873,1.31969,78.13205,49.41415,12.09763
2.5016,-1.4247,1.0431,-1.3207,-0.6439,-1.6195,-0.1049,0.26518,0.63781,-41.7246,-23.02325,-23.51252
0.8764,0.7243,1.003,1.2427,-0.2038,0.1493,0.04729,-0.17769,0.91069,-95.16611,-11.55757,130.16204
0.6209,0.8856,0.863,-0.0094,0.6111,2.7055,-0.03904,-0.21241,0.94978,-156.67131,39.40049,69.32992
0.1935,1.4732,1.5175,0.4514,-1.1096,2.2399,-0.01325,-0.1555,0.67773,-114.45756,39.63819,60.56587
