Q1,Q2,Q3,Q4,Q5,Q6,X,Y,Z
1.3775,1.0274,1.0189,-0.1084,0.924,2.121,0.11461,-0.19559,0.86181
0.1877,-0.1336,0.1737,0.6656,0.3725,1.5543,0.45136,-0.067,1.04658
1.3821,0.9202,1.3948,-0.0972,-0.6155,-2.1566,0.13428,-0.09678,0.73786
2.8152,-0.1519,-1.2014,-1.1179,-0.3876,-0.9878,-0.7597,0.41557,0.67985
1.7403,-0.1515,1.0714,-0.0151,0.1947,1.2498,0.13177,0.11958,0.88444
2.1438,-0.8603,0.3197,-1.164,-0.4583,-0.5927,-0.15652,0.51935,0.70429
2.3085,0.3327,0.8075,0.1537,-0.3611,-2.8105,0.09475,0.11884,1.01154
2.0522,1.1598,0.4709,1.1858,0.1154,1.1996,0.25326,-0.16073,1.06208
1.9678,1.3063,-1.0251,1.2158,-0.6726,-0.9711,0.13352,0.0696,1.50909
0.3364,1.5019,-1.5674,-0.784,0.1015,2.382,0.12339,-0.11581,1.53215
0.6313,0.5803,0.5917,-1.5141,-0.7139,-0.0666,0.06521,-0.1382,1.09495
0.4103,1.5259,0.3105,-0.6842,1.3214,2.0147,-0.30934,-0.29819,1.00944
0.0832,1.0923,-1.0524,-0.991,0.5276,-0.8428,0.21365,-0.13275,1.4874
0.8765,-0.481,-0.3044,-1.5318,-0.9993,2.069,0.5648,0.44386,0.76302
1.3641,0.1927,0.3323,-1.051,-1.237,3.0199,0.19302,0.18937,1.13835
1.7482,-1.0484,-1.4371,1.1354,-0.3538,0.0775,0.06603,0.48199,-0.05691
0.1982,-0.7511,-0.6693,-1.4118,1.1844,1.9918,0.76054,-0.0003,0.42178
1.2561,1.4739,0.6734,-1.1987,-0.5065,-0.9469,0.04013,-0.36148,0.88325
1.6629,-0.3203,0.5357,-0.4858,1.0981,-1.0747,0.11838,0.34975,0.96204
0.9944,-1.1064,-0.3801,0.0302,-1.4598,0.2337,0.46664,0.44255,0.30189
0.0795,0.346,0.0754,1.0687,-1.0531,-0.0524,0.25924,-0.12987,1.2206
0.6052,-1.0601,1.1158,-0.0102,1.3121,-2.9947,0.25584,-0.00547,0.72739
2.5713,-0.5455,0.2122,-0.2557,-0.6304,2.012,-0.36476,0.41221,0.84919
0.595,-0.317,-0.963,-0.9115,0.8792,2.0947,0.77128,0.34083,0.64159
2.0309,-1.3286,0.5233,-1.2711,-1.1221,0.864,-0.05604,0.45099,0.53719
3.0552,0.5294,-0.1439,0.8797,-0.6575,-2.1444,-0.21533,0.16926,1.29764
2.1418,-1.1283,1.4229,0.8158,0.3264,2.5412,0.08358,0.14752,0.70071
1.596,0.4698,-0.4671,-0.7517,0.0317,-0.057,0.13982,0.40781,1.29916
0.1325,0.598,1.5506,0.9473,-0.738,0.385,0.00404,-0.15084,0.69609
2.9386,-0.7596,-0.8414,0.5169,-0.8061,-1.4857,-0.69856,0.29698,0.34115
2.9261,-0.6587,0.0811,1.3124,-0.247,2.2816,-0.54841,0.27364,0.7582
2.1999,0.4762,-1.4328,1.3772,-0.885,-1.6335,-0.31902,0.69337,1.10203
2.4869,-0.616,0.9826,-0.6179,1.4974,3.0699,-0.08045,0.25092,0.83273
0.8459,0.7906,-1.5528,0.3722,-1.0576,0.2644,0.52115,0.36206,1.27705
1.7067,-0.5516,0.0267,0.9159,0.1875,-0.3625,0.06714,0.61649,0.80904
2.4051,1.2457,-0.0279,0.8253,-1.4534,-0.8964,0.29358,-0.06364,1.24934
1.0851,1.457,0.688,-1.1092,-1.3248,0.0809,-0.01881,-0.35706,0.88334
1.1758,-1.4074,-0.7539,0.6219,1.3218,-2.9628,0.2992,0.32772,-0.0115
2.5755,0.4555,-0.2038,1.4746,-0.4768,0.5534,-0.17263,0.28749,1.28503
1.5441,0.5918,-0.356,-0.0287,-1.4436,2.8231,0.1574,0.27312,1.33731
0.898,0.3504,-0.9575,1.2767,-0.8807,1.7423,0.53399,0.42937,1.16311
1.5142,-1.5124,-1.3723,-0.6977,1.095,0.995,0.15633,0.10661,-0.18202
2.9539,0.1414,-1.1015,1.5343,0.6073,-1.8165,-0.75096,0.29536,0.96366
1.1334,1.168,-0.2301,0.4691,-1.344,-2.1296,0.06523,-0.21474,1.34084
2.692,-0.216,0.8182,-0.8326,1.4032,1.5065,-0.10942,0.21941,0.94663
1.7914,-0.1453,0.9449,0.6192,0.2441,-1.8645,0.11758,0.16141,0.92483
1.7886,0.5565,-0.556,-0.4895,-0.405,0.5612,0.06294,0.41002,1.33172
1.717,0.3952,1.4245,0.2904,0.9768,-0.5214,0.15209,-0.00285,0.75137
0.8426,1.0501,0.8593,0.9477,-0.3088,-1.9537,-0.02059,-0.24855,0.92212
0.3503,0.3687,-0.8626,-0.3586,-0.9509,-1.6279,0.63887,0.07367,1.19802
0.1331,0.4684,0.5999,-0.851,0.9478,-1.5183,0.03641,-0.14651,1.09252
1.992,0.9189,-0.6621,-0.1835,0.3206,0.19,0.06664,0.21826,1.43788
1.1492,1.5553,-0.3638,-1.5554,-0.16,1.6657,-0.02142,-0.41443,1.28232
1.3588,0.494,-0.4708,-0.4022,-0.3273,3.0897,0.22885,0.35014,1.30872
0.0549,0.2463,-0.5515,0.1599,0.7732,-2.6045,0.57526,-0.11866,1.18286
1.6362,1.5392,0.3105,-0.6339,-0.0061,-1.0189,0.17633,-0.39638,1.00405
0.3419,0.679,-0.4059,0.7017,1.5033,3.1253,0.27558,-0.0612,1.36428
2.6569,0.9924,-0.8847,-0.8571,-1.4783,0.4433,-0.11574,0.23053,1.46487
1.2831,1.2081,-1.1382,-1.1693,0.7922,1.545,0.18454,0.09483,1.5077
1.1579,1.5528,-1.5014,0.7337,0.9407,-2.7032,0.13979,-0.05484,1.53583
0.3684,-1.248,0.2875,-1.0328,1.3667,2.4832,0.52278,0.04097,0.49317
0.662,-1.3033,0.9012,1.2296,-1.242,-0.8653,0.33028,0.06716,0.6448
1.1889,-1.5165,-0.7579,1.3155,1.5439,2.8217,0.26579,0.25917,-0.05417
3.0807,1.544,0.8507,-0.981,-0.5415,0.7254,0.30526,0.13172,0.80041
3.1295,-1.009,1.1922,-0.1999,1.0764,-2.9537,-0.16949,0.15211,0.73467
0.1089,0.8152,-1.3333,1.3417,1.0424,-2.2186,0.54075,-0.09182,1.3512
1.2505,-0.1225,-1.2445,-0.4986,0.8047,0.8244,0.41178,0.76478,0.68658
2.7743,-0.0723,0.8154,-1.052,-0.9452,2.3895,-0.08936,0.19515,0.97234
1.0999,-0.4976,-0.3121,-0.1097,-0.8047,-0.8921,0.45406,0.56117,0.74884
1.9931,-0.1632,-0.2448,-0.0254,-1.5116,1.651,-0.11562,0.6234,0.98997
2.324,0.5499,0.5002,0.2648,0.7013,2.609,0.10695,0.10531,1.12991
2.1596,0.7149,-0.8959,-1.5091,0.6148,-1.2995,-0.11057,0.43575,1.37598
3.1067,0.4544,0.4071,0.1258,-0.3098,-3.0967,-0.06827,0.15252,1.15799
2.4167,-1.2359,-0.1004,1.1072,-1.4517,-2.8743,-0.32466,0.48802,0.3446
2.3459,0.4444,0.835,0.294,-0.32,2.0262,0.11972,0.09221,1.00096
3.0899,0.9452,0.8731,0.787,-1.4372,-1.5044,0.17829,0.14103,0.93575
2.9061,-0.3091,1.5099,1.4315,0.3172,1.553,0.01936,0.14966,0.71555
2.9358,1.1319,-1.5646,-0.673,-0.7384,2.806,-0.34424,0.22514,1.4462
0.4104,0.7309,-0.4386,-1.1306,0.6499,-1.6624,0.25841,-0.0512,1.37941
0.7956,-0.2929,1.2162,1.2029,0.0226,-0.1154,0.16404,-0.04698,0.82381
1.1911,0.782,1.4265,1.2622,0.0648,-0.952,0.11985,-0.10452,0.73536
0.0967,0.3207,-0.6992,1.5481,0.1677,0.9731,0.59995,-0.09256,1.20168
2.5811,-0.0923,-1.4905,1.2849,-0.0075,1.6844,-0.64991,0.58506,0.60655
2.866,0.4138,-1.4859,-1.1104,1.4316,0.0535,-0.71385,0.3578,1.03415
1.3185,-1.2642,-0.6546,1.3566,-0.4896,2.0882,0.27743,0.4751,0.09383
2.6017,0.8337,-0.0895,-1.5671,-0.7519,0.5121,0.06626,0.13522,1.32294
2.2573,1.5412,0.9641,0.0871,0.7991,2.0513,0.28094,-0.1061,0.7682
2.713,0.0323,0.1357,-0.7042,-0.3155,2.3947,-0.28271,0.29415,1.11489
1.4861,-1.4404,0.2378,0.7697,1.4537,1.4248,0.18896,0.45195,0.38018
2.4278,0.4263,0.372,-0.6925,-1.0312,-0.6793,0.0241,0.17763,1.16628
3.1277,0.2061,1.2001,-0.3188,1.503,-3.1059,0.00206,0.15004,0.85097
0.2471,-0.572,0.3404,-0.8341,0.2033,-0.5557,0.504,-0.02761,0.8537
2.8504,0.0737,0.1932,-0.4172,-1.1283,1.6701,-0.27909,0.24029,1.12549
1.6167,1.0322,0.538,0.6332,-1.2788,0.1385,0.15954,-0.2032,1.06306
0.5044,1.2657,-0.6259,-1.4613,-0.0053,-1.8547,-0.02537,-0.1854,1.4422
0.8978,0.0471,-0.6409,0.9299,-0.7931,-2.0879,0.54727,0.44582,1.03869
1.4267,-1.0067,-1.4807,0.8578,-0.3442,1.1121,0.21706,0.45102,-0.04808
2.1932,-1.0647,-0.9734,1.3318,1.0713,-2.2364,-0.21953,0.56333,0.08152
1.7364,0.0383,1.5136,1.4596,-0.8135,-2.5559,0.14797,0.02488,0.71682
1.3706,-1.1189,-0.8672,-0.1894,0.4009,1.6522,0.26149,0.53413,0.09058
1.7342,0.353,-0.0157,0.8591,-1.5013,1.0765,0.10227,0.30209,1.2353
0.1377,1.0811,-1.2328,-1.5223,-0.2311,-1.2215,0.30629,-0.10904,1.47666
2.4162,-1.2699,-0.8963,1.2219,-1.3423,0.3859,-0.25518,0.4268,0.00045
3.03,0.0175,-0.6583,0.7964,1.0107,0.1499,-0.68505,0.22775,1.01339
2.936,0.2673,0.232,0.3902,-0.4795,-1.1703,-0.19211,0.19334,1.17469
1.213,1.2224,-0.4529,0.0455,1.5353,-1.9102,0.09206,-0.18222,1.40196
0.5637,-1.4052,-0.5432,-0.8712,-1.3665,-2.695,0.47329,0.12166,0.06786
0.9013,1.4171,0.1746,0.6771,1.1451,-0.2671,-0.10949,-0.38013,1.10981
2.715,1.3516,-1.3298,-0.6699,0.5413,-1.7597,-0.0333,0.17996,1.52544
2.9372,-0.1432,-0.1234,-0.8222,-1.2956,-3.1129,-0.51859,0.26074,1.0214
0.3651,0.3445,-0.2475,1.0444,-0.896,1.8484,0.41303,-0.00276,1.2494
3.0122,1.3096,-0.2621,0.6062,0.217,-1.457,0.26962,0.11623,1.32235
0.6427,-0.3841,-0.5534,-0.2178,0.6295,-0.1012,0.69863,0.33565,0.7492
2.384,-1.4363,1.3812,0.8403,-0.0094,0.214,0.02904,0.17907,0.67396
1.4723,0.888,0.8826,0.7546,0.4515,1.4339,0.1341,-0.16879,0.94102
0.9636,-0.4604,-0.769,-1.2719,-0.1293,1.9607,0.57998,0.57181,0.60542
1.863,1.465,0.0523,0.1772,-1.0087,0.7706,0.25445,-0.32498,1.14458
1.4386,0.666,0.9617,1.0294,-0.4927,-0.404,0.13652,-0.1117,0.93433
1.2263,1.0178,0.1818,-1.0341,0.7769,0.5506,0.08442,-0.20902,1.21482
2.1692,0.6243,-0.2481,0.7393,-0.6692,3.1398,0.00534,0.25853,1.33329
2.1288,0.405,-1.464,-0.9586,0.2777,0.6502,-0.28745,0.74392,1.03574
1.0191,-1.0674,0.0844,1.1152,-0.3677,-0.3545,0.4312,0.41436,0.51615
2.7091,-1.2379,-0.4366,-1.2379,-1.4383,-0.641,-0.45325,0.37451,0.19885
3.1155,-0.3886,-1.3605,1.2129,-0.6888,0.6332,-0.81676,0.17142,0.41166
1.7771,-0.8092,-0.5299,1.1058,0.8958,2.0304,-0.00121,0.73831,0.43872
0.7824,1.2746,-0.448,0.4137,1.1758,-2.6749,-0.02036,-0.23181,1.39225
0.5834,0.5073,0.4955,-0.7217,-1.4245,1.6235,0.10297,-0.11182,1.131
0.0956,-0.7304,0.5147,-1.4798,-0.7415,0.213,0.44624,-0.10795,0.8012
0.7302,-0.3115,0.4327,0.271,-0.3616,-0.8056,0.38243,0.14098,0.97058
0.6921,-1.5623,1.4618,0.4187,0.8003,-1.9566,0.14748,-0.07265,0.66763
2.3155,0.7828,-0.5159,-1.392,-0.1756,-1.2668,-0.03323,0.25744,1.39823
1.0236,1.2018,0.6193,0.162,-0.5528,1.9851,-0.01111,-0.30662,0.98728
0.6084,-0.6774,-0.6952,-0.5256,-1.3745,0.1264,0.71251,0.31343,0.46631
0.6685,0.5394,-1.0785,-0.2049,0.6986,-3.1332,0.57137,0.26007,1.25375
0.5721,0.6905,0.9225,0.1808,0.7105,-0.8175,-0.00232,-0.17996,0.94892
1.3754,-0.1779,-1.3574,-0.112,1.4047,1.6572,0.31363,0.81179,0.59045
0.4074,-0.972,-0.6804,0.9037,0.2692,0.5599,0.67654,0.12853,0.25973
1.1883,-0.6383,-0.0809,-1.4171,-0.2879,3.0278,0.38051,0.54379,0.72603
1.691,-0.3461,0.0038,1.1194,-1.5309,1.0171,0.08059,0.58413,0.92529
2.326,-0.8562,0.9223,-0.5865,0.3356,0.4278,-0.07903,0.30287,0.77786
1.2365,-0.5209,0.2213,-1.3487,0.267,-1.0479,0.31281,0.44327,0.86351
1.5677,0.1513,-0.7988,0.0037,-0.7554,-0.2472,0.15223,0.70305,1.06907
0.4427,0.2849,-0.1287,-1.3184,-0.6038,1.3637,0.39615,0.02175,1.22289
1.9994,0.8774,-0.8085,0.0402,-1.4018,1.106,0.02572,0.30476,1.43609
1.6353,-0.8988,0.707,-0.1213,-0.4448,2.6202,0.12582,0.37996,0.75392
0.1249,1.3223,0.1731,0.597,0.8122,2.1376,-0.30164,-0.1891,1.14313
3.1312,1.2067,0.8719,1.1572,-0.4226,-1.3107,0.23496,0.14762,0.8831
0.7914,-0.1836,0.1639,-0.1636,0.8493,-2.7868,0.42537,0.21702,1.02431
3.1405,0.1957,1.0588,-0.5582,0.0031,-3.0627,-0.01933,0.15007,0.9094
0.5919,1.4629,-0.384,0.3961,1.3566,-1.8402,-0.18559,-0.30559,1.32295
2.5575,-0.8874,1.4671,0.4557,-0.274,-1.5669,0.03844,0.15446,0.70937
0.5678,-0.0118,0.178,0.8102,-0.2892,-1.9098,0.40137,0.07804,1.09594
0.5501,-1.4379,-0.931,1.5591,0.753,0.9467,0.37178,0.05198,-0.07952
1.8868,-0.362,1.0256,-0.8428,1.0557,2.4227,0.09481,0.19285,0.87158
3.1355,-1.1185,-0.8799,-0.3971,1.0491,-0.7951,-0.57229,0.15354,0.08591
0.9418,0.8862,-0.1694,1.5481,1.5465,2.7422,0.12408,-0.0845,1.34521
1.6748,0.0272,0.5107,-0.3588,0.4922,-2.1155,0.12558,0.24219,1.0648
2.5408,-1.3132,0.9293,-0.2803,0.1927,-1.8641,-0.15485,0.28802,0.64704
3.027,1.0638,-0.7439,-0.8587,1.0405,2.9151,-0.07538,0.15972,1.46559
2.639,0.9489,-0.9141,-0.9467,1.1212,-0.3955,-0.15278,0.2552,1.45503
0.0499,0.3333,1.2055,-1.3265,-0.9022,1.388,-0.01538,-0.15101,0.8472
1.1153,-0.1936,0.2094,0.3651,-0.6609,1.111,0.32708,0.32662,1.02082
0.5531,-0.062,-1.3029,-0.6538,-1.3962,-0.505,0.80873,0.32295,0.71348
2.619,-0.6583,-0.943,-0.3775,0.0834,-2.3735,-0.59454,0.51562,0.37421
1.0438,0.4125,1.18,0.7174,0.5159,-0.7243,0.11131,-0.10706,0.85586
1.2666,0.6527,0.624,0.1736,-1.2086,0.3567,0.12389,-0.10632,1.07867
0.486,1.1105,0.861,0.1217,0.0094,-1.0855,-0.11887,-0.23249,0.90895
1.9978,-1.3912,-0.9644,1.1927,1.4608,-3.0521,-0.01595,0.39737,-0.07253
0.8166,-1.3977,1.318,-0.1185,1.3106,-0.371,0.19768,-0.00873,0.6753
1.7085,0.7058,1.4368,-0.1555,0.0793,1.5117,0.15487,-0.02443,0.73532
1.2523,1.1944,-0.7875,-1.0662,-0.1673,0.6158,0.14453,-0.04084,1.47798
1.2408,-1.3737,-1.2411,0.4821,-0.2873,-1.9322,0.23401,0.22015,-0.13507
2.3293,0.1301,1.0974,0.441,-1.0697,2.7383,0.0894,0.12381,0.89231
0.2356,1.0185,-1.0449,-0.2802,-1.3462,1.9765,0.28612,-0.08563,1.47054
2.5219,1.5228,0.7625,-0.0821,-1.5227,-0.0473,0.34665,-0.06299,0.83553
1.2296,-0.1253,-0.4931,-0.0974,0.3906,-1.8985,0.37405,0.605,0.95793
1.085,0.3516,1.39,0.0016,-0.4098,-0.7995,0.12168,-0.09092,0.76715
1.9639,-0.2536,0.5297,1.5073,0.4422,1.1294,0.0161,0.35289,0.98448
0.1649,0.3016,-0.925,-0.3806,-0.5346,-0.1681,0.69627,-0.03625,1.13882
0.2271,1.2728,-0.8612,0.9209,0.5939,-1.5602,0.00712,-0.15236,1.48846
2.6764,0.9776,0.0921,0.6558,-0.9731,-2.1255,0.18133,0.07687,1.2551
2.8387,0.9339,0.8193,1.2764,-0.4469,1.598,0.20848,0.09206,0.96061
0.1863,1.5705,1.3312,-1.3207,0.3005,-2.846,-0.09228,-0.17009,0.68902
1.1214,-0.0257,0.797,1.1593,-0.5626,-0.1911,0.19824,0.06561,0.98449
1.5898,-0.4304,0.2152,-1.4669,0.6339,-0.3713,0.14044,0.50722,0.90917
0.6647,-0.8119,-0.7076,-0.2498,1.4542,-1.7144,0.66667,0.33181,0.36038
1.7248,0.4919,1.137,1.406,-0.3238,0.5555,0.1562,-0.02802,0.87096
0.4234,-1.2562,-0.8482,-0.9367,0.2013,1.6961,0.51299,0.0666,0.02411
1.3063,1.3065,0.9104,0.1923,-0.0436,-0.4814,0.081,-0.27492,0.84487
1.2635,-0.1008,-0.2566,-1.3506,-0.5111,-2.0243,0.32442,0.52621,1.02579
1.0582,-1.4194,-0.6379,-0.4747,-1.0092,0.5778,0.34525,0.30753,0.02514
0.5517,0.3575,0.2686,0.0425,1.2644,-0.2144,0.22165,-0.03978,1.18472
0.91,-0.0299,1.1421,0.331,-0.0517,-0.4513,0.15124,-0.04993,0.86828
2.1761,0.7335,0.5622,-0.1701,1.525,-3.096,0.1742,0.01195,1.09774
1.479,0.0515,0.6114,0.2741,-0.333,-0.1676,0.16606,0.16698,1.0469
2.0883,0.3725,1.4239,-0.5533,0.4412,-0.9655,0.14189,0.05406,0.75218
1.722,0.7837,0.942,-1.1448,0.9261,-2.1178,0.167,-0.0999,0.93008
0.3435,-0.4364,-1.4845,-0.3357,-0.1796,2.4647,0.79436,0.12477,0.32214
2.7939,1.4414,0.7317,0.8259,0.2794,2.5152,0.34408,0.0349,0.87212
0.6936,0.92,-0.6822,-1.4038,-1.2786,-1.5789,0.23404,-0.00056,1.4398
1.0628,0.5661,1.2751,0.9717,-0.3416,-2.0737,0.10333,-0.12287,0.80764
2.2332,-0.3317,0.9495,-1.0007,0.5953,3.0587,0.01088,0.23003,0.89496
2.0566,-1.1307,-1.4731,0.014,-0.0611,2.9874,-0.04834,0.41291,-0.10007
3.0957,-0.4328,-0.0803,0.2334,0.7563,-0.8982,-0.6141,0.17841,0.85696
2.8529,-1.5663,-0.2264,-1.2325,-0.0319,0.7107,-0.35864,0.26304,0.1252
1.4803,0.9799,-0.0499,0.4628,-0.6771,0.0554,0.14099,-0.10662,1.30483
1.3782,0.391,1.4767,-1.4616,0.4318,0.8834,0.14352,-0.04799,0.72948
0.2282,-1.1631,0.1396,-0.5405,-0.9063,0.3376,0.57017,-0.02162,0.48279
1.568,0.5623,-1.1411,-1.3107,0.9675,-2.8233,0.15178,0.61809,1.2524
2.4763,0.7436,-1.1042,-0.3272,-1.1944,-0.8973,-0.29222,0.42001,1.361
0.7421,-0.6825,-0.0028,-1.1684,-0.6771,-1.2446,0.56139,0.31118,0.72094
1.3886,-0.4343,-1.3828,-0.9214,-0.2744,-1.958,0.29352,0.76501,0.36517
0.8064,-0.6068,1.2363,-0.7915,-0.0986,-2.8632,0.18922,-0.01947,0.78658
0.4876,0.8024,0.9579,-1.4456,-0.6198,-3.0439,-0.04261,-0.19244,0.9209
1.4016,0.2652,-1.3389,-1.174,-0.5538,-0.5448,0.28362,0.76915,0.97308
1.2762,0.7806,1.105,-1.0961,-0.3777,-0.0893,0.11162,-0.1489,0.86129
2.7729,1.1202,0.2721,-0.8678,0.7083,2.6963,0.27169,0.05589,1.15717
0.9589,0.9163,-0.5903,-0.5572,1.4007,0.5202,0.20543,0.03152,1.42996
2.7112,1.1715,-0.2625,-1.4069,0.5499,-1.3181,0.20828,0.06949,1.35103
2.7209,1.0327,-0.8129,1.2142,-0.717,-3.0898,-0.07287,0.19699,1.46845
0.1923,-1.0494,-0.3509,-0.6529,-0.2852,1.311,0.66086,-0.02419,0.35066
2.2382,0.4585,-0.3599,0.0328,0.0103,-2.5336,-0.108,0.37948,1.29465
0.4857,-0.0386,-1.1835,0.5156,0.7969,0.2669,0.81664,0.26141,0.78362
2.6,1.5123,-0.8566,-0.1862,-1.1089,1.2983,0.26753,0.01417,1.45752
2.0279,-1.429,0.6781,1.5279,0.3067,-3.1046,-0.02887,0.39867,0.54619
0.2105,0.3177,0.393,-1.5592,0.8623,-1.076,0.17206,-0.11667,1.14722
0.8319,0.0179,1.479,-1.212,0.9445,1.9896,0.11268,-0.09913,0.73168
1.755,-0.0375,-1.331,-1.1015,1.271,-2.5631,-0.00975,0.87153,0.72251
0.4878,-0.2964,-0.9491,-0.301,-0.1619,0.9713,0.80229,0.25581,0.66447
0.9215,1.3602,-1.3361,-0.2989,-0.4327,-0.2484,0.18007,-0.01095,1.52625
2.7069,0.895,0.7053,1.4188,-1.1075,-1.4519,0.21023,0.06782,1.01628
2.598,0.9782,0.9167,1.2071,0.1633,2.8597,0.22705,0.03811,0.91174
0.4174,1.3827,0.376,-0.8055,0.7732,2.9754,-0.25661,-0.27794,1.0353
1.0084,-0.9193,-0.6636,-1.3472,1.0728,1.2414,0.49665,0.50656,0.30295
0.2508,0.2831,-0.7749,-1.4749,0.6048,2.7644,0.65374,0.01259,1.16349
0.5133,1.3803,0.425,-1.0671,-0.4005,-2.0448,-0.22506,-0.29911,1.01523
1.5844,-0.9276,1.033,0.2259,-0.6503,-1.1819,0.14686,0.23575,0.75785
0.1644,0.4983,1.1217,0.8538,1.2056,-1.188,-0.02771,-0.1567,0.87724
2.7555,-1.0728,1.1587,-0.1628,0.4798,-2.099,-0.11899,0.21034,0.72443
3.0801,0.2461,1.163,-0.1432,1.3651,-2.5263,0.01332,0.14951,0.86658
2.9344,-1.2066,-0.0246,0.1751,-1.0082,0.1721,-0.5247,0.26363,0.39305
0.7785,-0.234,-1.3494,0.5829,-1.3175,-2.9625,0.71164,0.49113,0.54597
2.7469,-1.0867,0.543,-1.5006,0.7626,1.3479,-0.35005,0.30836,0.64868
3.1326,-0.1048,-1.2831,-0.6848,0.2277,-2.7729,-0.85634,0.15776,0.68523
1.5103,-0.6917,-1.2932,-1.0448,-0.6515,-2.9185,0.19329,0.7093,0.20408
2.0538,-1.2365,0.743,-0.0816,-0.3035,0.0225,-0.03622,0.39214,0.6346
1.5487,1.0676,0.7077,-1.4025,-0.8108,-2.0528,0.14518,-0.22196,0.98229
2.7191,1.1387,0.8552,0.6937,-0.7119,0.0838,0.2633,0.04614,0.90516
1.5834,-0.3819,0.6544,1.2479,-1.3633,-2.1716,0.14621,0.3059,0.93224
1.2638,1.3494,-1.3333,-0.081,0.2162,2.0597,0.17572,0.05776,1.52516
2.4268,1.1306,0.8508,-0.6299,-0.4148,-2.4315,0.26451,-0.03089,0.90872
1.0333,1.2563,-0.0735,0.2442,0.0243,-0.5404,-0.00343,-0.29883,1.26461
2.1083,1.1132,-0.9177,0.09,0.5618,-1.3953,0.06397,0.18574,1.48672
1.8065,-0.4118,-0.8617,0.3159,-1.2727,2.3021,-0.04431,0.82703,0.60608
1.2552,-0.5315,1.1936,0.6543,-0.0097,1.2499,0.18075,0.07015,0.80602
2.7102,-0.4817,0.0606,0.3852,0.8115,-2.1645,-0.46203,0.37786,0.85756
2.4318,-0.9807,-0.1535,0.4488,0.0189,2.5167,-0.38777,0.53098,0.47725
2.7399,1.1705,-0.8515,0.1306,0.2722,0.2883,0.01069,0.15849,1.48588
0.2111,-1.2862,-0.2419,-1.4003,-0.074,-2.7893,0.57266,-0.03074,0.25555
1.3292,-1.4417,1.501,1.1643,-0.6448,0.3504,0.15772,0.0129,0.67587
0.4805,0.8013,1.4056,1.1937,0.6693,-1.2113,0.01706,-0.16032,0.74179
0.4008,-0.5795,-1.4072,-0.8515,-0.8113,1.5663,0.74735,0.15371,0.24235
0.015,0.8793,-1.3019,-0.7131,0.2049,-1.9015,0.47316,-0.14297,1.38993
2.2101,0.8296,-1.0284,1.4668,-0.058,-0.4114,-0.11628,0.40789,1.40964
2.2005,-1.4022,-1.5411,1.3246,-0.0532,0.2006,0.04023,0.19959,-0.18119
1.131,0.645,-0.6391,-0.9359,0.3216,1.3801,0.29024,0.26439,1.36334
2.1596,1.3416,0.6282,-1.2911,-1.4827,0.5256,0.29565,-0.17252,0.94329
0.7436,0.5419,0.2175,-0.5989,0.9442,2.9962,0.16588,-0.0513,1.22168
0.2259,-0.8201,1.357,0.326,0.786,-1.6365,0.12243,-0.12582,0.73752
1.046,0.4812,1.103,1.2146,1.1149,-2.3771,0.10517,-0.11782,0.8862
1.6507,-0.0684,0.6354,-0.5921,1.2217,1.9556,0.13233,0.22728,1.01745
0.6743,0.9769,0.83,0.4197,-0.4632,1.114,-0.04922,-0.23143,0.94842
1.9083,-0.0866,0.767,0.4105,-0.7381,2.1543,0.08386,0.21417,0.9829
1.3946,-0.8932,-0.6691,1.3051,-0.9642,1.9625,0.27089,0.66548,0.31879
0.1105,0.4722,-1.2102,-0.2226,-1.5277,0.8592,0.70242,-0.07304,1.17403
2.8651,-1.3241,-1.2476,-0.5958,0.9241,0.3224,-0.26816,0.23207,-0.12141
2.2567,-0.7552,0.1409,0.0436,0.7012,-1.0646,-0.25116,0.54378,0.71702
0.1117,1.2431,-0.36,-0.0618,0.7158,-0.0561,-0.16393,-0.16938,1.37043
1.2272,-0.734,-0.9059,-0.8877,-0.5606,-0.524,0.39393,0.65559,0.33252
2.7784,-0.1497,0.7706,-0.8288,1.4601,2.3565,-0.12643,0.20857,0.97045
0.0748,0.5146,0.4903,-0.414,0.1959,-2.254,0.03343,-0.14797,1.13301
0.7512,-0.9258,-0.1231,-0.2036,-0.487,2.31,0.57312,0.3299,0.52444
2.1593,0.8245,-0.3177,-1.3102,-0.8832,-0.2304,0.06856,0.16757,1.37624
2.1035,1.1105,-0.2813,-0.5159,0.6572,-0.6895,0.18659,-0.02104,1.36532
2.9274,-0.3259,-0.3761,-1.1467,-0.2452,-1.5035,-0.65544,0.29614,0.85018
1.8218,1.5255,1.4589,-1.2158,0.6121,-1.6058,0.16226,-0.02869,0.67989
1.8826,-0.289,0.2047,-0.3337,-0.9462,-1.2822,-0.00152,0.49382,0.97733
1.0491,0.604,0.4493,1.2544,0.8369,2.0471,0.1252,-0.08329,1.14832
2.8872,-0.5269,1.4679,-0.219,0.75,-2.0441,0.00269,0.15434,0.72542
0.6172,-1.0879,-1.0835,-0.0139,-0.9843,2.3042,0.53151,0.19321,0.02863
1.3487,1.3118,-0.1503,-1.0329,0.2475,1.1127,0.08525,-0.3037,1.27969
3.0658,0.0845,-0.0966,0.638,1.519,2.4662,-0.44311,0.18413,1.1398
2.1453,0.9152,1.4276,-0.2652,-0.4722,-0.509,0.15874,0.03091,0.72744
0.122,-0.6816,0.3917,-0.3356,0.6672,-2.2999,0.49291,-0.09074,0.80776
